,A15,A14,A13,A12,A11,A10,A9,A8,A7,A6,A5,A4,A3,A2,A1,A16
11960909,327,200.0,g,f,6,t,f,1.875,h,r,g,u,1.5,23.92,b,0
11960910,0,0.0,g,f,5,t,f,8.665,v,e,g,u,9.625,53.92,a,0
11960911,0,0.0,g,f,5,t,f,8.665,v,j,g,u,9.625,53.92,b,0
11960912,251,220.0,g,t,51,f,t,0.165,h,q,g,u,0.75,27.67,b,1
11960913,251,220.0,g,t,0,f,t,0.165,h,q,g,u,24.79,27.67,b,1
11960914,36913,120.0,g,f,0,f,t,1.5,ff,ff,p,y,2.04,51.83,b,1
11960915,11432,120.0,g,f,0,f,t,1.5,ff,ff,p,y,2.04,51.83,b,1
11960916,300,92.0,g,f,1,t,t,15.3,ff,ff,g,u,1.25,27.17,a,1
11960917,300,92.0,g,f,1,t,t,0.0,ff,ff,g,u,1.25,54.66,a,1
11960918,36376,168.0,g,f,0,f,t,0.165,v,d,g,u,1.335,41.17,b,1
11960919,50227,168.0,g,f,0,f,t,0.165,v,d,g,u,1.335,41.17,b,1
11960920,0,1904.3,g,f,0,f,t,2.5,v,c,p,y,10.0,20.5,b,0
11960921,0,40.0,s,f,0,f,f,2.5,v,q,p,y,10.0,20.5,b,0
11960922,78032,200.0,g,f,0,f,t,4.5,bb,i,p,y,2.5,24.33,a,1
11960923,37953,200.0,g,f,0,f,t,4.5,bb,i,p,y,2.5,24.33,a,1
11960924,400,80.0,g,t,2,t,f,1.5,v,q,p,y,6.83,23.42,a,0
11960925,400,80.0,g,t,2,t,f,1.5,v,q,p,u,0.79,23.42,a,0
11960926,0,1035.8,s,f,0,f,t,16.0,v,m,g,u,12.0,37.87,b,0
11960927,28957,110.0,s,f,0,f,f,16.0,v,m,g,u,12.0,48.33,b,0
11960928,0,260.0,g,f,0,f,t,1.0,dd,e,p,y,4.33,20.83,a,1
11960929,0,260.0,g,f,0,f,t,15.7,dd,e,p,y,0.5,20.83,a,0
11960930,7059,1362.5,g,f,7,t,f,0.625,v,cc,g,u,3.5,25.17,b,0
11960931,7059,0.0,g,f,7,t,f,0.625,v,cc,g,y,3.5,25.17,b,0
11960932,168,381.0,g,f,6,t,f,5.665,h,q,g,u,9.335,44.17,b,0
11960933,168,381.0,g,f,6,t,f,5.665,h,q,g,u,17.1,28.67,b,0
11960934,26551,112.0,g,f,0,f,t,5.0,h,c,p,y,12.75,62.5,b,1
11960935,31947,112.0,p,f,0,f,t,5.0,h,c,p,y,12.75,62.5,b,1
11960936,3000,941.1,g,f,0,f,f,0.04,h,x,g,u,0.04,51.42,b,0
11960937,3000,0.0,g,f,0,f,f,0.04,h,x,g,u,0.04,48.96,b,0
11960938,17931,180.0,g,f,3,t,t,0.5,ff,c,p,y,1.04,24.5,a,1
11960939,96919,180.0,g,f,3,t,t,0.5,ff,j,p,y,1.04,24.5,a,1
11960940,0,312.0,g,t,5,t,f,2.1,v,c,g,u,0.5,25.75,b,0
11960941,0,312.0,g,t,5,t,f,1.46,v,c,g,u,0.5,25.75,a,0
11960942,51100,375.0,g,f,6,t,f,6.5,o,e,g,u,8.0,47.42,a,0
11960943,24422,375.0,g,f,6,t,f,6.5,bb,e,g,u,8.0,47.42,a,0
11960944,0,96.0,g,f,7,t,f,0.75,h,cc,g,u,8.585,46.78,a,0
11960945,0,96.0,g,f,48,t,f,0.75,h,cc,g,u,8.585,19.17,a,0
11960946,0,0.0,g,t,0,f,f,2.25,j,k,g,u,0.165,22.67,b,0
11960947,0,0.0,s,f,0,f,f,2.25,v,c,g,u,0.165,22.67,b,0
11960948,5,220.0,g,t,0,f,t,0.085,dd,i,g,u,0.835,23.58,b,0
11960949,13530,220.0,g,t,0,f,t,0.085,h,i,g,u,0.835,23.58,b,1
11960950,1,1343.3,g,t,2,t,t,5.085,h,q,p,y,3.25,27.58,b,1
11960951,1,369.0,g,t,2,t,t,1.6,h,q,p,y,3.25,27.58,b,1
11960952,54243,160.0,g,t,0,f,t,0.5,h,i,p,y,1.25,34.83,a,1
11960953,47906,160.0,g,t,0,f,t,0.5,h,i,p,y,1.25,34.83,a,1
11960954,390,0.0,g,f,0,f,t,0.25,v,d,g,u,1.665,38.92,a,1
11960955,390,0.0,g,f,0,f,t,5.6,v,aa,g,u,1.665,38.92,a,1
11960956,100,60.0,g,f,0,f,t,17.6,v,i,g,u,6.5,17.42,b,1
11960957,100,60.0,g,f,0,f,t,0.125,v,i,g,u,6.5,17.42,a,1
11960958,0,1538.6,g,t,5,t,f,5.04,v,aa,g,u,14.79,29.25,b,0
11960959,0,168.0,g,t,5,t,f,5.04,h,aa,g,u,14.79,29.25,b,0
11960960,4000,640.0,g,t,0,f,t,0.5,o,i,g,u,2.25,26.92,b,1
11960961,4000,640.0,g,t,0,f,t,0.5,n,i,g,u,2.25,26.92,b,1
11960962,0,1509.9,g,f,0,f,t,0.0,j,j,p,y,1.75,21.75,a,1
11960963,0,160.0,g,f,0,f,t,0.0,j,e,p,y,1.75,21.75,a,0
11960964,100,1570.6,g,f,0,f,t,0.04,h,i,p,y,4.125,21.08,b,1
11960965,100,140.0,g,f,0,f,t,0.04,h,i,p,l,4.125,21.08,b,0
11960966,100,1386.8,g,f,1,t,t,0.0,ff,ff,g,u,21.11,64.08,a,0
11960967,100,232.0,p,f,1,t,f,0.0,ff,ff,g,u,0.165,64.08,a,0
11960968,41967,188.0,g,f,52,f,t,4.0,v,aa,p,y,2.21,25.67,b,1
11960969,44758,188.0,g,f,0,f,t,4.0,v,aa,p,u,2.21,25.67,b,1
11960970,11383,171.0,g,t,0,t,t,0.5,bb,i,g,u,3.54,28.58,a,1
11960971,97282,171.0,g,t,0,f,t,7.4,bb,i,g,u,3.54,28.58,a,1
11960972,0,200.0,s,t,0,f,t,0.085,v,m,g,u,9.3,16.25,b,0
11960973,0,200.0,s,f,0,f,t,6.9,v,m,g,u,13.38,16.25,b,1
11960974,13266,268.0,g,t,0,f,t,3.0,v,q,p,y,11.0,22.5,b,1
11960975,15008,268.0,g,t,4,f,t,3.0,v,q,p,y,11.0,22.5,a,1
11960976,28,132.0,g,t,10,t,t,0.5,bb,i,p,y,11.55,30.08,b,1
11960977,2905,132.0,g,t,10,t,t,0.5,bb,i,p,y,9.55,30.08,b,1
11960978,9517,0.0,g,f,13,t,f,10.0,bb,i,g,u,21.0,58.42,a,0
11960979,6700,0.0,g,f,13,t,f,10.0,n,i,g,u,21.0,58.42,a,0
11960980,0,225.0,g,t,0,f,f,0.125,v,q,g,u,4.25,48.5,b,0
11960981,0,709.0,g,t,0,f,f,0.125,v,m,g,u,4.25,48.5,b,0
11960982,40,200.0,g,f,0,f,f,0.21,n,q,p,u,0.165,23.77,b,0
11960983,40,200.0,g,f,0,f,f,0.21,n,m,g,y,0.165,18.0,b,0
11960984,60154,280.0,g,t,1,t,f,0.04,bb,m,p,y,0.08,34.08,b,0
11960985,2000,280.0,g,t,1,t,f,0.04,bb,m,p,y,0.08,70.64,b,0
11960986,200,232.0,g,t,0,f,t,2.5,bb,i,g,u,2.75,18.48,b,1
11960987,200,232.0,g,t,0,f,t,2.5,bb,i,g,u,4.51,34.17,b,1
11960988,827,399.0,s,f,9,t,f,5.085,h,cc,g,u,1.665,27.25,b,0
11960989,827,1798.1,g,f,9,t,f,5.085,h,cc,g,u,1.665,27.25,b,0
11960990,551,1343.7,g,t,2,t,f,0.5,h,x,g,u,11.75,23.0,a,0
11960991,551,300.0,g,t,2,t,f,0.5,h,c,g,u,11.75,23.0,a,0
11960992,63023,120.0,g,t,12,t,f,1.5,v,aa,g,u,12.5,24.75,a,0
11960993,567,120.0,g,t,12,t,f,1.5,v,aa,g,u,12.5,64.25,a,0
11960994,80657,140.0,g,t,5,t,t,0.795,v,c,g,u,0.75,19.75,a,1
11960995,84179,298.8,g,t,5,t,t,0.795,v,c,g,u,0.75,19.75,a,1
11960996,5124,96.0,g,t,7,f,f,0.29,v,c,g,u,0.58,25.33,b,0
11960997,5124,96.0,g,t,7,t,f,0.29,v,c,g,u,1.36,25.33,b,0
11960998,61139,200.0,g,t,1,t,t,0.415,v,q,g,u,0.83,23.58,a,1
11960999,1882,200.0,g,t,1,t,t,0.415,v,q,g,u,0.83,23.58,a,1
11961000,4,240.0,g,t,1,t,t,14.1,v,w,g,u,0.71,23.75,a,1
11961001,4,240.0,g,t,1,t,t,0.25,v,w,g,u,0.71,58.3,a,1
11961002,33,0.0,g,f,3,t,t,0.04,h,w,g,u,2.75,30.42,a,1
11961003,33,0.0,g,f,3,t,t,0.3,h,w,g,u,1.375,30.42,a,1
11961004,0,252.0,s,t,0,f,t,0.085,h,d,g,u,7.7,30.33,b,1
11961005,0,252.0,g,t,0,f,t,0.085,h,d,g,u,0.5,30.33,b,1
11961006,36138,129.0,g,f,7,t,f,2.585,v,q,g,u,5.665,22.42,a,0
11961007,3257,129.0,g,t,7,t,f,2.585,v,q,g,u,5.665,22.42,a,0
11961008,10,0.0,g,t,10,t,t,15.7,v,aa,g,u,9.5,17.33,a,1
11961009,10,0.0,g,t,10,t,t,8.0,v,aa,g,u,9.5,17.33,a,1
11961010,99,80.0,g,f,11,t,f,0.29,h,q,g,y,0.21,19.67,a,0
11961011,99,80.0,g,f,11,t,f,0.29,h,q,g,u,0.21,59.89,a,0
11961012,0,136.0,g,t,0,f,t,2.0,v,c,g,u,11.045,39.04,b,1
11961013,0,136.0,g,t,0,f,t,2.0,ff,c,g,u,11.045,20.0,b,1
11961014,126,160.0,g,f,1,t,t,0.0,ff,ff,g,u,0.335,57.06,a,1
11961015,126,160.0,g,f,1,t,t,0.0,ff,ff,g,u,0.335,36.13,a,0
11961016,79835,240.0,g,f,1,t,f,0.75,h,w,g,u,1.415,29.67,b,0
11961017,92685,240.0,g,f,1,t,f,0.75,h,w,g,u,1.415,29.67,b,0
11961018,4257,180.0,g,f,0,f,t,0.085,v,cc,p,y,0.335,33.58,b,1
11961019,0,180.0,g,f,0,t,t,0.085,v,cc,p,y,0.335,33.58,b,1
11961020,364,280.0,g,f,0,f,t,0.29,o,k,g,u,0.29,19.5,b,1
11961021,364,280.0,g,f,0,f,t,0.29,v,k,g,u,0.29,54.13,b,1
11961022,90,760.0,g,f,1,t,t,6.6,h,e,g,u,25.21,43.25,b,1
11961023,90,760.0,g,f,1,t,t,18.2,h,q,gg,u,25.21,43.25,b,1
11961024,69634,0.0,g,t,7,t,f,5.0,v,q,g,u,10.5,45.83,a,0
11961025,0,0.0,g,t,7,t,f,5.0,v,q,g,u,8.29,45.83,a,0
11961026,0,231.0,g,t,0,f,t,1.5,v,k,g,u,0.75,49.16,b,1
11961027,0,231.0,g,t,0,f,t,1.5,v,k,g,u,24.27,35.58,b,1
11961028,1,320.0,g,t,49,t,t,1.0,v,aa,g,u,0.165,16.0,a,1
11961029,1,320.0,g,t,2,t,t,1.0,v,aa,g,y,0.165,16.0,a,1
11961030,92144,176.0,g,t,0,f,t,10.0,h,x,p,y,2.25,19.67,b,1
11961031,0,176.0,g,t,18,t,t,10.0,h,x,p,y,2.25,40.92,b,1
11961032,1065,260.0,g,t,0,f,f,0.375,v,k,p,y,1.5,27.0,b,0
11961033,1065,260.0,g,t,0,f,f,0.375,v,w,p,u,1.5,27.0,b,0
11961034,0,76.0,g,f,0,f,t,0.0,ff,q,g,u,1.5,38.75,a,1
11961035,0,76.0,g,f,0,f,t,0.0,ff,r,g,u,1.5,38.75,a,1
11961036,50,186.1,g,f,0,f,t,0.0,ff,ff,g,u,10.21,17.92,a,1
11961037,50,0.0,g,f,0,f,t,0.0,ff,ff,g,u,10.21,21.07,a,1
11961038,0,100.0,g,f,0,f,f,0.665,h,cc,g,u,11.0,22.08,b,0
11961039,0,956.0,g,t,0,f,t,0.665,v,cc,g,u,11.0,22.08,b,0
11961040,0,92.6,g,t,7,t,f,20.0,z,e,g,u,11.0,65.42,b,0
11961041,0,22.0,g,t,7,t,f,18.0,z,e,g,u,11.0,65.42,b,0
11961042,1200,330.0,g,f,8,t,f,3.125,v,cc,g,u,6.5,30.17,a,0
11961043,1200,330.0,g,f,8,t,f,3.125,v,cc,gg,u,6.5,30.17,b,0
11961044,7747,180.0,g,t,51,t,t,0.585,v,c,g,u,0.54,63.33,b,1
11961045,0,180.0,g,t,3,t,t,1.0,v,j,g,u,0.54,63.33,b,1
11961046,0,491.0,g,t,0,f,f,0.875,h,c,g,u,0.5,72.79,a,0
11961047,62622,491.0,g,t,0,f,f,0.875,h,c,g,u,0.5,25.75,a,0
11961048,0,121.0,g,f,6,t,f,0.29,v,x,g,u,11.0,35.27,b,0
11961049,0,121.0,g,f,6,t,f,0.29,v,x,gg,u,11.0,21.83,b,0
11961050,160,0.0,g,t,1,t,t,0.125,ff,q,g,u,7.625,15.83,a,1
11961051,160,0.0,g,t,1,t,t,5.1,v,q,g,u,7.625,15.83,a,1
11961052,0,356.0,g,t,0,f,t,0.085,h,k,g,u,1.54,21.83,b,1
11961053,76729,356.0,g,t,0,f,t,0.085,v,k,g,u,1.54,21.83,b,1
11961054,24395,160.0,g,f,0,f,t,1.625,v,c,p,y,7.0,44.83,b,1
11961055,2,160.0,g,f,0,t,t,1.625,v,c,p,y,7.0,44.83,b,1
11961056,0,132.0,g,f,0,f,t,0.165,v,c,g,u,0.125,63.67,b,1
11961057,0,132.0,g,f,0,f,t,0.165,v,c,g,u,0.125,68.52,b,1
11961058,42484,70.0,g,t,6,t,f,8.625,v,w,g,u,13.915,39.58,b,0
11961059,0,70.0,g,t,6,f,f,8.625,v,w,g,u,13.915,39.58,b,0
11961060,0,0.0,s,f,0,f,f,4.58,v,q,p,u,4.625,42.83,b,0
11961061,0,1161.4,s,f,0,f,f,4.58,v,q,g,u,4.625,42.83,b,0
11961062,394,200.0,g,t,2,t,t,2.0,v,c,g,u,6.23,22.67,a,1
11961063,394,200.0,g,t,53,t,t,2.0,v,c,g,u,0.75,22.67,a,1
11961064,82366,140.0,g,t,0,f,t,0.835,h,k,p,y,10.0,19.67,b,0
11961065,41065,140.0,g,t,17,f,t,0.835,h,k,p,y,10.0,19.67,b,1
11961066,0,280.0,s,t,51,f,t,5.0,v,c,g,u,4.0,37.17,b,1
11961067,12554,280.0,s,t,0,f,t,5.0,bb,j,g,u,4.0,37.17,b,1
11961068,173,180.0,g,t,2,t,t,3.335,v,c,g,u,9.04,22.17,b,1
11961069,173,180.0,g,t,2,t,t,3.335,v,c,g,u,12.125,22.17,b,1
11961070,59089,300.0,s,f,0,f,t,0.0,bb,i,g,u,1.5,40.58,b,1
11961071,66610,300.0,s,f,0,f,t,0.0,bb,i,g,u,1.5,40.58,b,1
11961072,75303,176.0,g,f,0,f,t,3.0,h,d,p,y,1.0,27.83,b,1
11961073,537,176.0,g,f,0,f,t,3.0,h,m,p,y,1.0,27.83,b,1
11961074,0,73.0,g,t,0,f,t,3.085,bb,i,g,u,1.49,51.92,a,1
11961075,0,73.0,g,t,0,f,t,16.5,bb,i,g,u,6.5,51.92,a,1
11961076,0,300.0,g,f,0,f,t,3.7,v,c,g,u,2.085,31.0,b,1
11961077,0,300.0,g,f,19,f,t,0.085,v,c,g,u,2.085,31.0,b,1
11961078,0,110.0,g,f,0,f,t,0.25,v,c,g,u,4.16,24.58,b,1
11961079,0,110.0,g,f,0,f,t,18.6,v,c,g,u,1.25,24.58,b,1
11961080,19299,164.0,g,t,31,f,t,0.25,bb,c,p,y,1.75,37.5,b,1
11961081,37499,164.0,g,t,15,f,t,0.25,bb,c,p,y,1.75,37.5,b,1
11961082,88491,80.0,g,f,0,f,f,0.04,v,cc,g,u,11.585,22.92,a,0
11961083,1349,80.0,g,f,0,f,f,0.04,v,cc,gg,u,11.585,22.92,a,0
11961084,48463,160.0,g,t,0,f,f,1.04,h,x,g,u,0.875,25.0,a,0
11961085,82433,160.0,g,t,0,f,f,1.04,h,x,g,u,0.875,25.0,a,0
11961086,300,120.0,s,f,2,t,f,1.5,v,i,g,u,2.0,18.5,b,0
11961087,300,120.0,g,f,9,t,f,1.5,v,i,g,u,2.0,18.5,b,0
11961088,93943,160.0,g,f,0,f,t,0.125,v,k,p,y,10.125,38.25,b,0
11961089,70233,160.0,g,f,0,f,t,0.125,v,k,p,y,10.125,38.25,b,0
11961090,0,320.0,g,t,10,t,f,0.25,v,ff,p,y,4.415,36.67,b,0
11961091,0,24.3,g,t,10,t,f,0.25,v,k,p,y,4.415,36.67,b,0
11961092,0,120.0,s,t,5,t,f,8.5,v,q,g,u,9.0,23.5,a,0
11961093,46087,120.0,g,t,5,t,f,8.5,v,q,g,u,9.0,23.5,a,0
11961094,1000,0.0,g,t,6,t,f,9.5,h,x,g,u,5.0,34.92,b,0
11961095,1000,0.0,g,t,6,t,f,7.5,h,x,gg,u,5.0,34.92,b,0
11961096,0,100.0,g,f,0,f,f,0.165,v,c,g,u,14.42,23.92,b,0
11961097,0,100.0,g,f,0,f,f,0.165,z,c,g,u,0.665,23.92,b,0
11961098,809,100.0,g,t,25,t,f,2.5,v,q,g,u,11.0,22.75,b,0
11961099,809,100.0,g,t,7,t,f,2.5,v,q,g,u,6.65,22.75,b,0
11961100,86552,0.0,g,f,15,t,f,6.29,v,k,g,u,6.5,52.5,b,0
11961101,81824,0.0,g,f,15,t,f,6.29,v,k,g,u,6.5,52.5,b,0
11961102,43228,140.0,g,f,0,f,t,0.04,v,m,p,y,6.75,18.08,b,1
11961103,61305,140.0,g,f,0,f,t,0.04,v,m,p,y,6.75,18.08,b,1
11961104,1097,108.0,g,t,5,t,f,18.6,v,m,g,u,6.0,39.08,b,0
11961105,1097,108.0,g,t,5,t,f,3.0,v,m,g,u,6.0,39.08,b,0
11961106,36760,100.0,g,f,0,f,t,0.0,ff,k,g,u,0.54,26.83,b,1
11961107,81271,100.0,g,f,0,f,t,0.0,ff,k,g,u,0.54,26.83,b,1
11961108,0,280.0,g,t,10,f,t,7.0,v,w,p,y,2.5,33.0,b,1
11961109,33501,280.0,g,t,0,f,t,7.0,v,w,p,y,2.5,33.0,b,1
11961110,1,160.0,g,t,8,t,f,1.085,v,q,p,y,3.0,21.0,b,0
11961111,1,160.0,g,t,8,t,f,9.0,v,d,p,y,3.0,21.0,b,0
11961112,3376,0.0,g,f,14,t,f,12.8,z,e,g,u,15.0,68.67,a,0
11961113,3376,1345.5,g,f,14,t,f,0.0,z,e,g,u,15.0,68.67,a,0
11961114,0,0.0,s,f,3,t,f,1.0,v,c,g,u,6.0,25.17,b,0
11961115,23068,0.0,g,f,3,t,f,1.0,v,c,g,u,6.0,25.17,b,0
11961116,19,96.0,g,f,1,t,t,4.7,ff,ff,g,u,1.125,31.25,b,1
11961117,19,96.0,g,f,1,t,t,0.0,ff,x,g,u,1.125,31.25,b,1
11961118,1400,488.0,g,t,11,t,f,0.0,ff,ff,g,u,14.0,65.17,a,0
11961119,1400,0.0,g,t,11,t,f,0.0,j,ff,g,u,14.0,65.17,a,0
11961120,20,100.0,g,t,0,t,t,2.0,v,cc,p,y,24.65,19.42,b,1
11961121,20,100.0,g,f,0,t,t,2.0,v,cc,p,y,1.5,19.42,b,1
11961122,0,200.0,g,f,2,f,t,1.29,v,q,g,u,1.125,55.66,a,1
11961123,0,200.0,g,f,2,t,t,12.9,bb,q,g,u,1.125,25.42,a,1
11961124,1236,814.8,g,t,23,t,f,0.125,h,q,p,y,2.04,41.0,a,0
11961125,1236,455.0,g,t,15,t,f,0.125,h,q,p,y,2.04,41.0,a,0
11961126,0,980.0,g,t,16,t,t,13.5,v,cc,g,u,5.0,38.58,a,1
11961127,0,980.0,g,t,0,t,t,13.5,v,cc,g,u,5.0,38.58,a,1
11961128,10,280.0,g,t,1,t,t,2.79,v,m,g,u,0.82,27.58,a,1
11961129,10,280.0,g,t,1,t,t,9.9,v,m,g,u,3.0,27.58,a,1
11961130,1344,383.0,g,f,14,t,f,4.0,v,cc,g,u,3.335,38.58,b,0
11961131,1344,383.0,g,f,14,t,f,4.9,v,w,g,u,3.335,38.58,b,0
11961132,31285,164.0,g,t,0,f,f,6.5,h,r,g,u,1.04,52.86,b,0
11961133,31285,164.0,g,t,0,f,f,6.5,h,r,g,u,5.93,33.17,b,0
11961134,1186,21.0,g,t,0,f,f,11.0,v,q,g,u,16.5,60.58,a,0
11961135,10561,21.0,g,t,0,f,f,11.0,v,q,g,u,16.5,41.59,a,0
11961136,200,260.0,g,f,0,f,f,9.1,h,c,g,u,1.835,29.92,b,0
11961137,67870,260.0,g,f,0,f,f,4.335,h,c,g,u,1.835,29.92,b,0
11961138,0,0.0,g,f,0,f,f,0.04,v,c,g,y,0.04,39.23,b,0
11961139,0,0.0,g,f,0,t,f,0.04,v,c,g,u,10.59,16.17,b,0
11961140,0,120.0,g,t,33,t,f,4.29,v,cc,g,u,4.25,26.67,b,0
11961141,0,120.0,g,t,1,f,f,4.29,v,cc,g,u,4.25,26.67,b,0
11961142,50000,520.0,g,t,1,t,f,6.4,v,cc,g,u,1.54,34.17,b,0
11961143,50000,520.0,g,t,1,t,f,12.5,v,cc,g,u,1.54,34.17,b,0
11961144,1000,0.0,g,t,9,t,f,17.5,h,x,g,y,20.0,64.08,b,0
11961145,1000,0.0,g,t,9,t,f,17.5,h,x,gg,u,20.0,64.08,b,0
11961146,150,312.0,g,t,28,t,f,4.25,h,c,g,u,0.75,27.0,b,0
11961147,150,312.0,g,t,3,t,f,4.25,h,d,g,u,0.75,27.0,b,0
11961148,1950,254.0,g,f,28,t,t,0.085,v,m,g,u,0.875,24.08,b,1
11961149,1950,1548.1,g,f,4,t,t,0.085,v,m,g,u,0.875,24.08,b,1
11961150,35129,0.0,g,f,4,t,f,0.75,v,aa,g,u,0.915,35.75,a,0
11961151,1583,0.0,g,f,4,t,f,0.75,v,aa,g,l,0.915,35.75,a,0
11961152,13,280.0,g,f,10,f,t,1.0,v,x,p,y,1.085,29.5,a,0
11961153,6618,280.0,g,f,0,f,t,1.0,v,x,p,y,1.085,29.5,a,1
11961154,1000,0.0,g,t,15,t,f,19.2,ff,ff,g,u,14.5,60.08,b,0
11961155,1000,0.0,g,t,36,t,f,18.0,ff,ff,g,u,14.5,60.08,b,0
11961156,948,220.0,g,f,25,t,f,0.21,h,c,g,u,0.42,41.92,b,0
11961157,948,220.0,g,f,6,t,f,0.21,h,r,g,u,0.42,41.92,b,0
11961158,0,144.0,g,f,0,f,t,16.6,v,i,g,u,0.79,22.67,a,1
11961159,0,144.0,g,f,3,f,t,0.085,v,i,g,u,0.79,22.67,a,1
11961160,20,395.0,g,t,1,t,f,1.665,v,x,g,u,1.71,22.26,b,0
11961161,20,395.0,g,t,1,t,f,1.665,v,cc,g,u,1.71,25.08,b,0
11961162,24059,130.0,g,f,0,f,t,0.0,ff,ff,g,u,0.835,40.92,b,0
11961163,32361,130.0,g,f,0,f,t,0.0,ff,i,g,u,0.835,40.92,b,1
11961164,918,80.0,g,f,3,t,f,2.5,v,aa,g,u,1.26,21.5,a,0
11961165,918,80.0,g,f,3,t,f,2.5,v,q,g,u,6.0,21.5,a,0
11961166,1000,1867.9,g,f,0,f,t,0.04,v,i,g,u,9.54,20.75,a,1
11961167,34192,200.0,g,f,0,f,t,0.04,v,i,g,u,9.54,20.75,a,1
11961168,0,711.0,s,t,0,f,f,5.75,h,ff,g,u,5.91,35.17,b,0
11961169,0,711.0,s,t,0,f,f,5.75,h,x,g,u,2.45,35.17,b,0
11961170,21,1667.4,g,f,1,t,t,0.665,v,aa,g,u,2.75,16.33,b,1
11961171,21,1559.9,g,f,1,t,t,0.665,v,aa,g,u,2.75,16.33,b,1
11961172,1,200.0,g,f,65,t,t,0.165,v,c,p,y,0.415,18.83,b,1
11961173,86241,200.0,g,f,1,t,t,0.165,v,c,p,y,0.415,18.83,b,1
11961174,6,0.0,g,f,1,t,t,0.085,v,w,g,u,3.125,55.5,b,1
11961175,77115,0.0,g,f,1,t,t,0.085,v,w,g,u,3.125,16.0,b,1
11961176,0,0.0,g,t,1,t,f,13.0,z,aa,g,u,5.5,67.75,b,0
11961177,0,0.0,g,t,1,t,f,13.0,z,e,p,u,5.5,67.75,b,0
11961178,0,60.0,g,t,0,f,t,1.5,v,c,p,u,5.5,34.0,b,1
11961179,0,60.0,g,t,0,t,t,1.5,v,c,p,y,5.5,34.0,b,1
11961180,1,100.0,g,f,28,t,t,0.04,v,m,g,u,7.25,19.42,b,1
11961181,1,100.0,g,f,62,t,t,0.04,v,m,g,u,7.25,19.42,b,1
11961182,1270,150.0,g,f,7,t,f,11.1,v,k,g,u,2.5,35.17,b,0
11961183,1270,150.0,g,f,7,t,f,4.5,v,k,g,u,2.5,63.1,b,0
11961184,0,320.0,g,t,4,f,t,2.415,v,c,g,u,2.71,58.58,b,1
11961185,73928,320.0,g,t,0,f,t,2.415,v,c,g,u,2.71,58.58,b,1
11961186,2072,160.0,g,f,6,t,f,2.75,h,cc,g,u,2.5,48.19,b,0
11961187,2072,160.0,g,f,6,t,f,2.75,h,cc,p,u,2.5,32.83,b,0
11961188,0,160.0,g,t,52,f,t,1.5,v,c,p,y,0.29,25.67,b,0
11961189,0,160.0,g,t,26,f,t,1.5,v,c,p,y,0.29,25.67,b,0
11961190,78684,160.0,g,f,2,t,t,0.0,ff,ff,p,y,14.0,32.25,b,1
11961191,21218,160.0,g,f,2,t,t,0.0,ff,ff,p,y,14.0,32.25,b,1
11961192,375,100.0,g,f,8,t,f,15.5,h,cc,p,y,0.29,43.0,b,0
11961193,375,100.0,g,f,62,t,f,1.75,h,cc,p,y,0.29,43.0,b,0
11961194,68,460.0,g,t,1,t,t,2.0,v,m,g,u,6.98,29.58,b,1
11961195,61934,460.0,g,t,1,t,t,2.0,v,m,g,u,4.75,29.58,b,1
11961196,0,120.0,g,t,0,f,t,6.8,h,i,g,u,4.085,16.33,b,1
11961197,1779,120.0,g,t,0,f,t,0.415,h,i,g,u,4.085,16.33,b,1
11961198,742,1543.0,g,f,9,t,f,3.5,v,i,g,u,11.5,23.08,b,0
11961199,58233,56.0,g,f,9,t,f,3.5,v,i,g,u,11.5,23.08,b,0
