,A15,A14,A13,A12,A11,A10,A9,A8,A7,A6,A5,A4,A3,A2,A1,A16
15960709,2300,0.0,g,f,14,t,f,8.0,h,r,p,y,7.54,40.33,a,0
15960710,5,120.0,g,f,0,f,t,0.04,v,e,g,u,0.835,54.75,b,1
15960711,0,200.0,s,t,18,f,t,10.0,h,i,p,y,2.5,39.17,b,0
15960712,67,120.0,g,t,0,t,t,0.54,v,aa,p,y,1.5,22.58,b,1
15960713,0,80.0,g,f,4,t,f,0.585,v,q,g,u,8.11,28.17,a,0
15960714,560,370.0,s,t,3,t,f,2.0,v,aa,p,y,2.04,27.58,b,0
15960715,54194,272.0,g,t,1,t,t,0.125,h,m,g,u,0.29,27.25,a,1
15960716,0,272.0,g,f,0,t,t,1.25,v,d,g,u,6.0,32.0,a,1
15960717,16,460.0,g,f,0,f,t,11.6,v,c,g,u,2.5,34.08,b,1
15960718,6,440.0,g,t,11,t,f,0.415,h,cc,g,u,9.8,46.67,a,0
15960719,0,320.0,p,t,0,f,f,5.0,h,i,g,u,0.5,44.33,b,0
15960720,22538,152.0,g,f,32,t,t,0.0,z,e,g,u,15.5,54.83,b,1
15960721,0,120.0,g,f,0,f,t,0.085,h,q,g,u,2.875,15.92,a,1
15960722,0,230.0,s,f,0,f,f,3.5,bb,aa,g,u,3.5,48.17,b,0
15960723,350,80.0,g,f,31,f,t,0.79,v,aa,g,u,9.585,19.5,b,1
15960724,0,160.0,s,t,0,f,t,0.75,v,q,g,u,0.335,22.67,a,1
15960725,28,40.0,g,t,32,t,f,1.665,v,c,g,u,9.25,20.17,b,0
15960726,46111,0.0,g,f,0,f,t,0.0,ff,ff,p,y,5.0,21.08,a,1
15960727,66317,132.0,g,t,0,f,t,0.75,n,r,p,y,0.75,21.42,b,1
15960728,64159,180.0,g,f,0,f,t,1.5,ff,ff,p,y,3.0,51.83,b,1
15960729,52647,200.0,g,t,0,f,t,9.46,h,q,p,y,1.375,52.33,b,1
15960730,0,1340.1,g,t,2,t,f,0.71,v,q,g,u,10.25,20.75,a,0
15960731,0,393.0,g,t,0,f,f,0.04,h,e,p,y,1.75,34.05,b,0
15960732,12,0.0,g,f,0,f,t,0.0,dd,e,g,u,7.0,62.75,b,1
15960733,23739,160.0,s,f,0,f,t,0.04,v,w,p,y,1.5,31.08,b,1
15960734,0,120.0,g,f,0,t,t,4.5,v,aa,p,y,22.61,25.0,a,1
15960735,88783,128.0,g,f,0,f,t,0.04,h,x,p,y,2.04,29.83,b,1
15960736,347,1661.2,g,t,65,t,t,2.625,v,w,p,y,0.46,23.58,b,1
15960737,678,0.0,g,f,1,t,f,1.25,h,aa,g,u,0.5,24.08,a,0
15960738,3065,0.0,g,t,7,t,f,4.0,z,c,g,u,6.5,30.5,a,0
15960739,43607,280.0,g,f,0,f,t,3.25,ff,ff,p,y,1.25,22.25,a,0
15960740,11,120.0,g,f,1,t,f,3.085,h,x,gg,u,14.5,27.42,a,0
15960741,750,712.1,g,f,0,f,t,0.04,v,aa,g,u,0.205,17.92,b,1
15960742,67525,180.0,g,t,0,f,t,0.0,ff,ff,p,y,3.54,18.83,b,0
15960743,77306,80.0,g,t,1,t,f,2.25,v,w,p,y,4.79,21.0,b,0
15960744,3000,0.0,g,f,58,t,f,1.0,h,x,g,u,11.0,17.83,a,0
15960745,1602,0.0,g,f,14,t,f,4.0,v,q,g,y,10.0,58.33,a,0
15960746,0,80.0,s,f,46,f,t,2.085,v,c,g,u,12.0,23.75,b,1
15960747,1200,0.0,s,f,11,t,f,20.0,z,e,g,u,21.5,40.25,b,0
15960748,1,160.0,g,f,18,f,t,0.665,v,q,g,u,0.0,18.83,b,1
15960749,258,140.0,g,t,67,t,f,1.21,h,cc,g,u,12.5,25.67,b,0
15960750,15492,400.0,s,f,0,f,t,16.6,v,m,g,u,0.5,44.25,b,1
15960751,13,1799.2,g,f,0,f,t,1.085,h,c,g,u,10.25,18.17,b,1
15960752,0,200.0,g,f,0,f,t,1.8,v,aa,g,u,1.0,25.25,b,1
15960753,0,100.0,s,t,0,f,t,5.5,v,k,gg,u,5.5,30.25,a,1
15960754,31671,0.0,g,f,7,t,f,5.5,v,c,g,u,19.5,57.08,a,0
15960755,88933,0.0,g,t,11,t,f,2.625,h,c,g,u,6.75,54.33,b,0
15960756,2184,60.0,g,t,11,t,f,1.085,v,c,g,u,3.35,23.08,b,0
15960757,200,0.0,g,f,6,t,t,0.0,ff,i,g,u,3.75,35.17,a,1
15960758,591,88.0,g,f,2,t,f,5.6,v,aa,g,u,9.0,18.92,a,0
15960759,0,300.0,s,t,0,t,f,10.0,ff,cc,gg,l,12.41,18.08,a,0
15960760,0,0.0,s,f,0,t,t,1.5,v,d,p,y,11.0,54.83,b,1
15960761,0,720.0,g,t,2,t,t,1.75,v,aa,g,u,2.5,32.92,a,1
15960762,120,0.0,g,f,0,f,t,0.335,o,i,g,u,18.11,48.17,a,1
15960763,86011,0.0,g,f,0,f,t,0.415,v,i,g,u,11.5,22.75,b,1
15960764,10,0.0,g,f,1,t,t,6.5,ff,j,g,u,2.0,57.58,a,1
15960765,797,160.0,g,t,0,f,t,0.585,v,aa,p,y,0.585,33.68,a,1
15960766,195,0.0,g,f,0,t,t,0.25,v,w,p,y,1.25,41.17,b,1
15960767,0,160.0,g,f,0,f,t,9.0,v,c,g,u,4.415,38.33,a,1
15960768,0,212.0,g,t,3,t,t,1.0,bb,q,g,u,6.51,33.75,a,1
15960769,112,352.0,g,t,1,t,t,13.875,v,m,g,u,24.4,42.83,b,1
15960770,0,240.0,g,t,0,f,t,3.0,h,x,p,y,4.415,18.83,a,0
15960771,6,360.0,g,t,0,f,t,1.0,v,ff,g,u,4.5,24.83,a,1
15960772,0,0.0,g,t,0,f,t,0.25,v,aa,g,u,9.0,25.82,b,1
15960773,221,0.0,g,f,12,t,f,4.5,v,c,g,u,9.17,34.17,b,0
15960774,0,15.7,g,f,0,f,t,1.165,v,w,g,u,1.25,33.67,b,1
15960775,0,0.0,g,f,1,t,f,1.585,v,q,g,u,7.38,20.42,a,0
15960776,196,520.0,g,f,6,t,f,2.5,v,x,gg,u,10.125,38.17,b,0
15960777,18,200.0,g,f,33,t,t,0.0,ff,ff,g,u,0.29,36.58,a,1
15960778,0,181.0,g,t,9,f,f,0.625,h,cc,g,u,3.75,31.25,a,0
15960779,10738,180.0,g,t,0,f,t,0.25,v,c,g,u,11.75,21.75,a,1
15960780,89881,680.0,g,t,0,t,t,3.75,h,x,g,u,3.165,35.25,b,1
15960781,0,0.0,g,f,34,f,t,3.0,h,aa,g,u,7.0,52.5,a,1
15960782,28489,320.0,g,f,0,f,t,0.085,h,k,g,u,11.665,21.92,a,1
15960783,500,0.0,g,f,19,t,f,1.835,n,q,g,u,3.0,24.75,a,0
15960784,0,280.0,p,f,0,f,t,15.9,v,k,g,u,1.165,28.75,b,1
15960785,0,160.0,g,t,0,f,t,0.875,v,q,g,u,1.5,23.5,a,1
15960786,444,272.0,g,f,1,t,t,0.165,v,w,g,u,0.54,51.16,b,1
15960787,321,0.0,g,f,4,t,f,1.7,h,x,p,y,11.25,22.42,a,0
15960788,600,250.7,g,f,0,f,f,2.5,v,x,g,u,0.96,41.75,b,0
15960789,300,30.0,g,t,11,t,f,14.415,h,ff,g,u,9.415,54.58,b,0
15960790,351,0.0,g,t,2,t,t,0.04,ff,ff,p,y,19.0,74.83,b,1
15960791,93757,360.0,g,t,0,f,t,2.75,h,c,g,u,2.085,25.33,a,1
15960792,0,100.0,g,t,0,t,t,0.25,v,aa,g,u,3.625,28.58,b,1
15960793,400,60.0,g,t,0,f,f,1.0,v,q,g,l,9.5,19.33,b,0
15960794,1300,1912.0,g,f,2,t,t,0.165,dd,e,g,u,2.0,24.42,b,1
15960795,0,400.0,s,t,0,t,t,3.5,v,m,g,u,3.29,40.58,b,1
15960796,15682,320.0,g,t,0,f,t,3.5,v,aa,p,y,0.75,31.58,b,1
15960797,23887,200.0,g,f,0,f,t,0.125,v,k,p,y,0.125,22.5,b,1
15960798,314,180.0,g,t,0,f,f,3.96,h,k,p,y,0.5,54.42,b,0
15960799,65366,672.5,g,f,0,f,t,0.125,v,k,p,y,1.25,20.0,b,1
