,A15,A14,A13,A12,A11,A10,A9,A8,A7,A6,A5,A4,A3,A2,A1,A16
7960709,327,200.0,g,f,16,t,f,1.875,h,d,g,u,1.5,23.92,b,0
7960710,0,0.0,g,f,5,t,f,4.4,v,e,g,u,9.625,53.92,b,0
7960711,0,0.0,g,f,5,t,f,8.665,v,e,g,l,9.625,53.92,b,0
7960712,251,220.0,g,t,0,f,t,10.7,h,q,g,u,0.75,27.67,b,1
7960713,251,220.0,g,t,2,f,t,0.165,h,q,g,u,0.75,27.67,b,1
7960714,36225,120.0,g,f,0,f,t,1.5,ff,ff,p,y,2.04,51.83,b,1
7960715,32094,120.0,g,f,0,f,t,1.5,ff,ff,p,y,2.04,51.83,b,1
7960716,5590,92.0,g,f,1,t,t,0.0,ff,ff,g,u,1.25,27.17,a,1
7960717,300,92.0,g,f,30,t,t,0.0,ff,ff,g,u,1.25,27.17,a,1
7960718,14869,168.0,g,f,0,f,t,0.165,v,d,g,u,1.335,41.17,a,1
7960719,38168,168.0,g,t,0,f,t,0.165,v,d,g,u,1.335,41.17,b,1
7960720,0,40.0,g,f,0,f,t,2.5,v,c,p,y,10.0,71.41,b,0
7960721,0,546.5,s,f,0,f,t,2.5,v,aa,p,y,10.0,20.5,b,0
7960722,14015,200.0,g,f,0,f,t,4.5,bb,i,p,y,2.5,24.33,a,1
7960723,456,200.0,g,f,64,f,t,4.5,bb,i,p,y,2.5,24.33,a,0
7960724,400,80.0,g,t,2,t,f,1.5,v,q,gg,y,0.79,23.42,a,0
7960725,400,80.0,g,t,2,t,f,1.5,v,q,p,y,0.79,22.65,a,0
7960726,0,110.0,s,f,8,f,f,16.0,v,m,g,u,12.0,48.33,b,0
7960727,0,1623.7,s,f,0,f,t,16.0,v,e,g,u,12.0,48.33,b,0
7960728,0,260.0,g,f,0,f,t,15.0,dd,e,p,y,0.5,20.83,a,0
7960729,0,613.7,g,f,0,f,t,1.0,dd,e,p,y,0.5,20.83,a,1
7960730,7059,797.2,g,f,7,t,f,0.625,v,cc,g,u,3.5,25.17,b,0
7960731,7059,0.0,g,f,7,t,f,0.625,v,cc,p,u,3.5,25.17,b,0
7960732,168,381.0,g,f,6,t,f,5.665,n,q,g,u,9.335,28.67,b,0
7960733,168,381.0,g,f,6,t,f,5.665,h,q,g,u,15.06,28.67,b,0
7960734,55616,1003.4,g,f,0,f,t,5.0,h,c,p,y,12.75,62.5,b,1
7960735,22623,112.0,p,f,0,f,t,5.0,h,c,p,y,12.75,62.5,b,1
7960736,3000,0.0,g,f,0,f,f,0.04,h,e,g,u,0.04,51.42,b,0
7960737,3000,0.0,g,f,0,f,f,12.4,h,x,g,u,0.04,51.42,b,0
7960738,147,180.0,g,f,3,t,t,9.0,ff,ff,p,u,1.04,24.5,a,0
7960739,147,929.1,g,f,3,t,t,0.5,ff,k,p,y,1.04,24.5,a,1
7960740,0,312.0,g,t,5,t,f,1.46,v,w,g,u,0.5,25.75,b,0
7960741,0,312.0,g,t,31,t,f,1.46,v,c,g,u,0.5,25.75,b,0
7960742,51100,375.0,g,f,6,t,f,6.5,bb,e,g,u,8.0,47.42,b,0
7960743,51100,375.0,g,f,6,t,f,16.6,bb,e,g,u,8.0,47.42,a,0
7960744,0,96.0,g,f,1,t,f,0.75,h,cc,g,u,8.585,19.17,a,0
7960745,0,934.9,g,f,7,t,f,0.75,h,cc,g,u,8.585,19.17,a,0
7960746,0,0.0,s,t,0,f,f,2.25,j,c,g,u,15.5,18.01,b,0
7960747,0,1767.5,s,t,0,f,f,14.6,j,c,g,u,0.165,22.67,b,0
7960748,5,220.0,g,t,0,f,t,0.085,h,i,gg,u,0.835,23.58,b,0
7960749,27074,220.0,g,t,0,f,t,0.085,h,i,g,u,0.835,23.58,b,1
7960750,1,1222.2,g,t,2,t,t,5.085,h,q,p,y,3.25,27.58,b,1
7960751,1,369.0,g,t,2,t,t,12.6,h,q,p,y,3.25,27.58,b,1
7960752,31689,160.0,g,t,0,f,t,0.5,h,i,p,y,1.25,34.83,a,1
7960753,66852,160.0,g,t,0,f,t,0.5,h,i,p,y,1.25,34.83,a,1
7960754,390,0.0,g,f,0,f,t,0.25,v,aa,g,u,1.665,38.92,a,1
7960755,390,766.1,g,f,0,f,t,0.25,v,aa,g,u,1.665,38.92,a,1
7960756,100,60.0,g,f,6,f,t,0.125,v,i,g,u,6.5,17.42,b,1
7960757,100,60.0,s,f,0,f,t,0.125,v,i,g,u,6.5,17.42,b,0
7960758,0,1274.9,g,t,5,t,f,5.04,v,aa,g,u,14.79,29.25,b,0
7960759,0,168.0,g,t,5,t,f,5.04,bb,aa,g,u,14.79,29.25,b,0
7960760,4000,271.6,g,t,0,f,t,0.5,bb,i,g,u,2.25,26.92,b,1
7960761,4000,640.0,g,t,14,f,t,0.5,bb,i,g,u,2.25,26.92,b,1
7960762,75203,160.0,g,f,0,f,t,0.0,j,j,p,y,1.75,21.75,a,1
7960763,0,160.0,g,f,0,f,t,0.0,j,j,p,u,1.75,21.75,a,0
7960764,100,140.0,g,f,0,f,t,0.04,h,j,p,y,4.125,21.08,b,0
7960765,100,140.0,g,f,18,f,t,0.04,h,i,p,y,4.125,21.08,b,1
7960766,100,232.0,g,f,1,t,t,0.0,ff,ff,g,u,18.98,18.93,a,0
7960767,100,232.0,g,f,1,t,f,0.0,h,ff,g,u,0.165,64.08,a,0
7960768,0,188.0,g,f,14,f,t,4.0,v,aa,p,u,2.21,25.67,b,0
7960769,0,188.0,g,f,31,f,t,4.0,v,aa,g,y,2.21,25.67,b,0
7960770,91269,171.0,g,t,0,f,t,19.3,bb,i,g,u,3.54,28.58,a,1
7960771,24836,171.0,g,f,0,f,t,0.5,bb,i,g,u,3.54,28.58,a,1
7960772,34325,200.0,p,f,0,f,t,0.085,v,m,g,u,0.835,16.25,b,1
7960773,14833,200.0,s,f,0,f,t,3.5,v,m,g,u,0.835,16.25,b,1
7960774,42883,268.0,p,t,0,f,t,3.0,v,q,p,y,11.0,22.5,a,0
7960775,0,268.0,g,t,0,f,t,3.0,v,w,g,y,11.0,22.5,a,1
7960776,28,1571.5,g,t,10,t,t,0.5,bb,i,p,y,1.04,30.08,b,1
7960777,28,132.0,g,t,9,t,t,0.5,bb,i,g,y,1.04,30.08,b,1
7960778,6700,0.0,g,f,13,t,f,10.0,bb,aa,g,u,21.0,58.42,a,0
7960779,6700,1830.0,g,f,13,t,f,10.0,bb,i,g,u,21.0,58.42,a,0
7960780,3958,225.0,g,t,0,f,f,0.125,v,m,g,u,4.25,48.5,b,0
7960781,0,225.0,g,t,0,f,f,0.125,v,m,g,u,4.25,59.65,b,0
7960782,40,200.0,g,f,0,f,f,0.21,n,q,g,u,14.01,18.0,b,0
7960783,40,200.0,g,f,50,f,f,0.21,h,q,g,u,0.165,18.0,b,0
7960784,65251,280.0,g,t,1,t,f,0.04,bb,m,p,y,0.08,34.08,b,0
7960785,2000,280.0,g,t,1,t,f,0.04,bb,m,p,y,25.08,34.08,b,0
7960786,200,232.0,g,t,0,f,t,2.5,bb,i,gg,u,2.75,34.17,b,1
7960787,200,232.0,g,t,0,f,t,2.5,bb,aa,g,u,2.75,34.17,b,1
7960788,827,214.5,g,f,9,t,f,5.085,h,cc,g,u,1.665,27.25,b,0
7960789,827,399.0,g,f,9,t,f,5.085,h,cc,g,y,1.665,27.25,b,0
7960790,551,300.0,g,f,2,t,f,0.5,h,x,g,u,11.75,23.0,a,0
7960791,97932,300.0,g,t,2,t,f,0.5,h,x,g,u,11.75,23.0,a,0
7960792,9720,120.0,g,t,12,t,f,1.5,v,aa,g,u,12.5,24.75,a,0
7960793,567,120.0,g,t,12,t,f,1.5,v,aa,gg,u,12.5,24.75,a,0
7960794,5,301.7,g,t,5,t,t,0.795,v,c,g,u,0.75,19.75,b,1
7960795,91865,140.0,g,t,5,t,t,0.795,v,c,g,u,0.75,19.75,a,1
7960796,5124,96.0,g,t,7,t,f,0.29,o,c,g,u,0.58,25.33,b,0
7960797,58655,96.0,g,t,7,t,f,0.29,v,c,g,u,0.58,25.33,b,0
7960798,11,200.0,g,t,20,t,t,0.415,v,q,g,u,0.83,23.58,a,1
7960799,16185,200.0,g,t,1,t,t,0.415,v,q,g,u,0.83,23.58,a,1
