,A15,A14,A13,A12,A11,A10,A9,A8,A7,A6,A5,A4,A3,A2,A1,A16
7960910,0,202.0,g,f,0,t,f,1.25,v,w,g,u,0.0,30.83,b,0
7960911,0,202.0,g,f,1,t,f,1.25,v,ff,g,u,0.0,30.83,b,0
7960912,25,160.0,g,f,0,f,t,4.5,ff,d,g,u,2.75,23.5,b,0
7960913,25,160.0,g,f,0,f,t,4.5,z,ff,g,u,2.75,23.5,b,1
7960914,25,160.0,g,f,48,f,t,4.5,ff,ff,g,u,2.75,23.5,b,1
7960915,500,99.0,g,t,5,t,f,2.25,dd,e,g,u,22.5,30.0,a,0
7960916,500,99.0,g,t,5,t,f,2.25,dd,e,g,u,20.8,30.0,a,0
7960917,500,99.0,g,t,5,t,f,2.25,dd,e,g,u,5.29,30.0,a,0
7960918,1000,120.0,g,t,2,t,f,1.75,v,w,p,y,24.68,13.75,b,0
7960919,43050,120.0,g,t,2,t,f,1.75,v,w,p,y,4.0,13.75,b,0
7960920,1000,120.0,g,t,2,t,f,1.75,v,w,g,y,4.0,13.75,b,0
7960921,0,0.0,g,f,9,t,f,0.4,v,c,g,u,15.0,51.58,b,0
7960922,0,0.0,g,f,9,t,f,8.5,v,c,g,u,15.35,51.58,b,0
7960923,0,0.0,g,f,9,t,f,8.5,v,c,g,u,10.73,51.58,b,0
7960924,0,0.0,s,t,0,f,t,0.0,ff,ff,g,u,6.0,69.5,a,1
7960925,0,0.0,s,f,0,f,t,0.0,ff,i,g,u,6.0,69.5,a,1
7960926,0,0.0,s,f,0,f,t,15.5,ff,ff,g,u,6.0,69.5,a,1
7960927,0,228.0,g,t,21,f,f,0.125,v,q,g,u,5.5,37.75,a,0
7960928,0,228.0,g,t,0,f,f,0.125,v,q,g,u,19.91,37.75,a,0
7960929,0,228.0,g,t,57,f,f,0.125,v,q,g,u,5.5,37.75,a,0
7960930,68280,320.0,s,t,0,f,t,0.5,v,m,g,u,0.75,23.0,b,0
7960931,0,320.0,g,t,0,f,t,0.5,v,m,g,u,0.75,23.0,b,1
7960932,73658,320.0,s,t,0,f,t,0.5,v,m,g,u,0.75,23.0,b,0
7960933,800,260.0,g,f,1,t,f,1.29,v,q,g,u,3.0,22.83,b,0
7960934,800,260.0,g,f,1,f,f,1.29,v,m,g,u,3.0,22.83,b,0
7960935,800,260.0,g,t,1,t,f,1.29,v,m,g,u,3.0,22.83,b,0
7960936,42787,240.0,g,f,0,f,t,7.3,v,d,p,y,0.75,36.42,b,1
7960937,93959,240.0,g,f,0,f,t,0.585,v,e,p,y,0.75,36.42,b,1
7960938,24129,240.0,g,f,0,f,t,0.585,v,d,p,y,0.75,36.42,b,1
7960939,7,200.0,g,t,2,t,t,18.1,bb,c,g,u,10.915,19.33,b,1
7960940,7,200.0,g,t,64,t,t,0.585,bb,c,g,u,10.915,19.33,b,1
7960941,22360,200.0,g,t,2,t,t,0.585,bb,c,g,u,10.915,19.33,b,1
7960942,59,840.0,g,t,1,t,f,0.04,v,x,p,y,21.01,21.92,b,0
7960943,59,840.0,g,t,1,t,f,0.04,v,x,p,y,0.54,21.92,b,0
7960944,59,840.0,g,t,1,t,f,0.04,v,x,p,y,0.54,21.92,a,0
7960945,89924,60.0,g,f,0,f,t,0.25,v,aa,p,y,0.0,16.25,b,1
7960946,71016,60.0,g,f,0,f,t,0.25,v,aa,p,y,0.0,16.25,b,1
7960947,41881,60.0,g,f,0,f,t,0.25,v,aa,p,y,0.0,16.25,b,1
7960948,0,164.0,g,t,43,f,f,2.46,v,x,p,y,8.46,22.5,a,0
7960949,0,1939.5,g,f,0,f,f,2.46,v,x,p,y,8.46,22.5,a,0
7960950,0,164.0,g,f,0,f,f,2.46,v,x,p,y,8.46,22.5,b,0
7960951,20,1360.1,g,f,0,f,t,0.0,j,j,p,y,3.0,31.75,a,1
7960952,20,591.2,g,f,0,f,t,0.0,j,j,p,y,3.0,31.75,a,1
7960953,3388,160.0,g,f,0,f,t,0.0,j,j,p,y,3.0,31.75,a,1
7960954,5,220.0,g,f,0,f,t,1.665,v,e,g,u,0.665,19.58,a,1
7960955,5,220.0,g,f,0,f,t,1.665,v,w,gg,u,0.665,19.58,a,1
7960956,5,220.0,g,f,0,t,t,1.665,v,w,g,u,0.665,19.58,a,1
7960957,2000,88.0,g,t,1,t,f,14.0,h,cc,g,u,6.79,45.0,b,0
7960958,2000,88.0,g,t,1,t,f,14.0,h,cc,g,u,2.32,45.0,b,0
7960959,2000,88.0,g,t,1,t,f,14.0,h,cc,g,u,8.5,50.93,b,0
7960960,892,333.0,g,f,1,t,f,2.75,h,q,g,y,0.75,47.25,a,0
7960961,892,333.0,g,f,1,t,f,2.75,h,q,g,u,0.75,19.63,a,0
7960962,892,333.0,g,f,1,t,f,2.75,h,q,g,u,1.14,47.25,a,0
7960963,150,21.6,g,f,0,f,f,1.415,v,aa,g,u,8.665,26.08,a,0
7960964,150,160.0,g,f,0,f,t,1.415,v,aa,p,y,8.665,26.08,a,0
7960965,150,160.0,g,f,25,f,f,1.415,v,aa,g,u,8.665,26.08,a,0
7960966,977,136.0,g,t,0,f,t,0.54,v,c,g,u,1.79,23.58,b,1
7960967,90077,136.0,g,t,0,f,t,0.54,v,c,g,u,1.79,23.58,b,1
7960968,86450,136.0,g,t,0,f,t,0.54,v,c,g,u,1.79,23.58,b,1
7960969,2732,380.0,g,f,11,t,f,0.25,v,k,p,y,0.205,48.58,b,0
7960970,2732,380.0,g,f,11,t,f,0.25,v,k,p,y,25.12,48.58,b,0
7960971,2732,380.0,g,f,11,t,f,0.25,ff,k,p,y,0.205,48.58,b,0
7960972,0,0.0,g,f,8,f,f,7.96,h,x,g,u,9.79,42.0,b,0
7960973,0,0.0,g,f,8,t,f,7.96,o,x,g,u,9.79,42.0,b,0
7960974,0,0.0,g,f,8,t,f,4.0,h,x,g,u,9.79,42.0,b,0
7960975,162,300.0,g,t,8,t,f,0.375,v,c,p,u,0.375,43.08,b,0
7960976,162,300.0,g,t,8,t,f,0.375,dd,c,p,y,0.375,43.08,b,0
7960977,162,300.0,g,t,8,t,f,12.8,v,c,p,y,0.375,43.08,b,0
7960978,0,1158.1,g,f,0,f,f,2.5,v,c,g,u,0.0,44.33,a,0
7960979,0,0.0,g,f,0,f,f,2.5,v,c,g,u,0.0,65.84,a,0
7960980,0,0.0,g,f,0,f,f,2.5,v,cc,g,u,0.0,44.33,a,0
7960981,5298,1705.0,g,f,0,f,f,1.25,h,x,g,u,1.125,26.75,b,0
7960982,5298,0.0,g,f,0,f,f,1.25,h,cc,g,u,1.125,26.75,b,0
7960983,5298,0.0,g,f,0,f,f,18.7,h,x,g,u,1.125,26.75,b,0
7960984,0,470.0,g,t,6,t,f,5.0,h,q,g,l,5.0,41.42,b,0
7960985,3877,470.0,g,t,6,t,f,5.0,h,q,g,u,5.0,41.42,b,0
7960986,0,470.0,g,f,6,t,f,5.0,h,q,g,u,5.0,41.42,b,0
7960987,82632,400.0,s,f,0,f,t,0.165,v,m,p,y,1.71,39.42,b,1
7960988,75563,400.0,s,f,0,f,t,0.165,v,m,p,y,1.71,39.42,b,1
7960989,57560,400.0,s,f,0,f,t,0.165,v,m,p,y,1.71,39.42,b,1
7960990,70375,17.0,g,f,2,t,t,0.0,ff,ff,g,u,5.0,39.58,b,1
7960991,1,17.0,g,f,15,t,t,0.0,ff,ff,g,u,5.0,39.58,b,1
7960992,1,17.0,g,f,2,t,t,6.5,ff,ff,g,u,5.0,39.58,b,1
7960993,23889,200.0,s,f,0,f,t,3.0,v,w,p,y,2.5,34.83,b,1
7960994,0,200.0,s,f,0,f,t,3.0,v,w,p,y,9.51,34.83,b,1
7960995,0,200.0,s,f,17,f,t,3.0,v,w,p,y,2.5,34.83,b,0
7960996,55,280.0,g,t,0,f,t,10.2,v,k,g,u,0.46,22.25,b,1
7960997,55,280.0,g,t,0,f,t,0.125,v,k,g,u,0.46,42.98,b,1
7960998,55,609.7,g,t,0,f,t,0.125,v,k,g,u,0.46,22.25,b,1
7960999,200,422.0,g,f,23,f,f,1.415,h,c,g,u,1.5,23.33,b,0
7961000,200,422.0,g,f,32,f,f,1.415,h,c,g,u,1.5,23.33,b,0
7961001,200,422.0,g,f,0,f,f,1.415,h,c,g,u,1.5,23.33,b,0
7961002,20254,288.0,s,f,0,f,t,0.25,v,m,g,u,0.5,39.83,a,1
7961003,30118,288.0,s,f,0,f,t,0.25,v,m,g,u,0.5,39.83,b,1
7961004,96982,288.0,s,f,0,f,t,0.25,v,m,g,u,0.5,57.71,b,1
7961005,0,240.0,g,f,33,f,t,0.04,v,c,p,y,0.75,29.67,b,0
7961006,0,240.0,g,f,0,f,t,0.04,dd,c,p,y,0.75,29.67,b,1
7961007,0,240.0,g,f,44,f,t,0.04,v,c,p,y,0.75,29.67,b,0
7961008,7544,140.0,g,f,36,t,f,1.0,h,x,g,u,2.0,27.67,b,0
7961009,7544,140.0,g,f,4,t,f,1.0,h,x,g,u,2.0,29.51,b,0
7961010,7544,140.0,g,f,4,t,f,14.7,h,x,g,u,2.0,27.67,b,0
7961011,32,154.0,g,t,0,f,t,0.0,h,w,p,y,10.5,20.42,a,1
7961012,20885,154.0,g,t,0,f,t,0.0,h,x,p,y,10.5,20.42,a,1
7961013,32,1200.3,g,t,0,f,t,0.0,h,x,p,y,10.5,20.42,a,0
7961014,5000,853.0,g,t,15,t,f,7.585,bb,i,g,u,7.585,49.5,b,0
7961015,5000,0.0,g,t,15,t,f,7.585,bb,i,p,u,7.585,49.5,b,0
7961016,71154,0.0,g,t,15,t,f,7.585,bb,i,g,u,7.585,49.5,b,0
7961017,0,20.0,s,t,0,f,f,3.0,v,aa,g,l,12.5,25.0,b,0
7961018,0,20.0,s,t,0,f,f,16.6,v,aa,g,u,12.5,25.0,b,0
7961019,0,20.0,s,t,0,t,f,3.0,v,aa,g,u,12.5,25.0,b,0
7961020,0,94.0,g,f,1,t,t,13.9,j,ff,g,u,19.0,49.58,b,1
7961021,0,94.0,g,f,1,f,t,9.4,ff,ff,g,u,19.0,49.58,b,1
7961022,31719,94.0,g,f,1,t,t,0.0,ff,j,g,u,19.0,49.58,b,1
7961023,36103,320.0,s,t,3,f,t,0.5,v,m,g,u,0.75,23.0,b,1
7961024,8622,320.0,s,t,0,f,t,0.5,v,m,g,u,0.75,23.0,b,0
7961025,0,320.0,s,t,0,f,t,0.5,v,m,g,u,18.8,71.81,b,1
7961026,41098,0.0,s,f,0,f,t,0.085,v,m,g,u,0.17,22.92,b,1
7961027,0,0.0,s,f,0,f,t,0.085,v,m,g,u,0.17,22.92,b,1
7961028,0,0.0,s,f,0,f,t,13.8,v,m,g,u,0.17,22.92,b,1
7961029,4700,186.0,g,f,31,t,f,1.5,v,c,g,u,1.625,39.17,b,0
7961030,4700,186.0,g,f,10,t,f,1.5,v,c,g,u,1.625,45.84,b,0
7961031,4700,186.0,g,f,10,t,f,1.5,v,c,p,u,1.625,39.17,b,0
7961032,4607,240.0,g,f,14,t,f,6.5,v,m,g,u,4.67,39.25,b,0
7961033,4607,240.0,s,f,14,t,f,6.5,v,m,g,u,9.5,39.25,b,0
7961034,4607,1867.9,g,f,14,t,f,6.5,v,m,g,u,9.5,39.25,b,0
7961035,82804,1520.8,g,t,0,f,t,2.25,bb,i,g,u,1.0,41.33,a,0
7961036,300,1726.6,g,t,0,f,t,2.25,bb,i,g,u,1.0,41.33,a,0
7961037,300,1472.1,g,t,0,f,f,2.25,bb,i,g,u,1.0,41.33,a,0
7961038,35,434.0,g,t,11,t,f,2.0,v,e,g,u,1.5,27.83,b,0
7961039,35,434.0,g,t,11,t,f,2.0,v,k,g,u,1.5,27.83,b,0
7961040,30972,434.0,g,t,11,t,f,2.0,v,w,g,u,1.5,27.83,b,0
7961041,0,221.0,g,t,49,f,t,0.25,v,i,g,u,2.0,36.67,b,1
7961042,0,221.0,g,t,47,f,t,0.25,v,i,g,u,2.0,36.67,b,1
7961043,0,221.0,g,t,0,f,t,0.25,v,i,g,u,2.0,60.74,b,0
7961044,0,1508.3,g,t,7,t,f,8.5,bb,i,p,y,4.04,34.5,b,0
7961045,0,195.0,g,t,7,t,f,8.5,bb,i,p,y,23.92,34.5,b,0
7961046,0,195.0,g,t,7,f,t,8.5,bb,i,p,y,4.04,17.39,b,0
7961047,0,154.0,g,t,0,f,t,5.25,ff,w,p,y,9.0,32.67,a,0
7961048,0,154.0,g,t,0,f,t,5.25,h,k,p,y,9.0,32.67,b,0
7961049,0,154.0,g,t,0,f,t,5.25,ff,w,p,y,15.48,32.67,b,0
7961050,300,311.0,g,f,3,t,f,19.6,h,cc,g,u,4.46,31.92,b,0
7961051,300,311.0,g,f,3,t,f,6.04,h,cc,g,u,4.46,53.26,b,0
7961052,300,311.0,g,f,3,t,f,6.04,h,cc,g,u,4.46,71.03,b,0
7961053,0,340.0,s,t,0,f,t,2.25,h,cc,g,u,18.86,30.67,b,1
7961054,0,340.0,s,t,0,f,t,2.25,h,cc,g,u,4.89,30.67,b,1
7961055,91311,340.0,s,t,0,f,t,2.25,h,cc,g,u,2.5,30.67,b,1
7961056,1704,699.5,g,t,2,t,f,13.875,v,x,g,u,3.0,47.42,a,0
7961057,1704,519.0,g,t,5,t,f,13.875,v,x,g,u,3.0,47.42,a,0
7961058,1704,519.0,g,t,47,t,f,13.875,v,x,g,u,3.0,47.42,a,0
7961059,88445,100.0,g,f,0,f,t,0.0,ff,ff,p,y,0.585,22.17,b,1
7961060,43042,100.0,g,f,0,f,t,0.0,ff,ff,p,y,0.585,22.17,b,1
7961061,35692,100.0,g,f,0,f,t,0.0,ff,ff,p,y,0.585,22.17,b,1
7961062,327,200.0,g,f,6,t,f,1.875,h,d,g,l,1.5,23.92,b,0
7961063,327,1464.2,g,f,6,t,f,1.875,h,d,g,u,1.5,23.92,b,0
7961064,327,1734.7,g,f,6,t,f,1.875,h,d,g,u,1.5,23.92,b,0
7961065,0,0.0,g,f,5,t,f,8.665,v,e,g,u,9.625,53.92,b,0
7961066,65618,0.0,g,f,5,t,f,8.665,v,e,g,u,9.625,53.92,b,0
7961067,0,0.0,g,f,5,t,f,8.665,v,e,gg,u,9.625,53.92,b,0
7961068,251,220.0,g,t,0,f,t,0.165,h,q,g,u,18.44,27.67,b,1
7961069,251,220.0,g,t,0,f,t,0.165,h,q,g,l,0.75,27.67,b,1
7961070,251,406.1,g,t,0,f,t,0.165,h,q,g,u,0.75,27.67,b,1
7961071,42857,120.0,g,f,0,f,t,1.5,ff,ff,p,y,2.04,51.83,b,1
7961072,71314,120.0,g,f,0,f,t,1.5,ff,ff,p,y,2.04,51.83,b,1
7961073,38886,120.0,g,f,0,f,t,1.5,ff,ff,p,y,2.04,51.83,b,1
7961074,300,92.0,g,f,1,t,t,0.0,ff,ff,g,u,1.25,72.89,a,1
7961075,300,92.0,g,f,1,t,t,0.0,ff,ff,g,u,1.25,65.97,a,1
7961076,13969,92.0,g,f,1,t,t,0.0,ff,ff,g,u,1.25,27.17,a,1
7961077,92715,168.0,g,f,0,f,t,0.165,v,d,g,u,1.335,65.7,b,1
7961078,49547,168.0,g,f,0,f,t,0.165,v,d,g,y,1.335,41.17,b,1
7961079,0,168.0,g,f,0,f,t,1.5,v,d,g,u,1.335,18.46,b,1
7961080,0,138.7,s,f,0,f,f,2.5,v,c,p,y,10.0,20.5,b,0
7961081,0,40.0,s,f,0,f,t,2.5,v,aa,p,y,10.0,40.95,b,0
7961082,38810,40.0,s,f,0,f,f,2.5,v,c,p,y,10.0,20.5,b,0
7961083,456,200.0,g,f,14,f,t,4.5,bb,i,p,y,2.5,24.33,a,1
7961084,456,200.0,g,f,0,t,t,4.5,bb,i,p,y,2.5,24.33,a,1
7961085,456,200.0,g,f,0,f,t,4.5,bb,i,g,y,2.5,24.33,a,0
7961086,15606,80.0,g,t,2,t,f,1.5,v,q,p,y,0.79,23.42,a,0
7961087,400,80.0,g,t,2,f,f,1.5,v,q,p,y,0.79,23.42,a,0
7961088,400,80.0,g,t,2,t,f,1.5,v,q,p,y,0.79,56.55,a,0
7961089,0,110.0,s,f,0,f,f,16.0,v,m,g,u,12.0,34.9,b,0
7961090,0,110.0,s,f,0,f,f,16.0,v,ff,g,u,12.0,48.33,b,0
7961091,0,1508.1,s,f,0,f,t,16.0,v,m,p,u,12.0,48.33,b,0
7961092,0,260.0,g,f,0,t,t,1.0,dd,e,p,y,0.5,20.83,a,1
7961093,0,260.0,g,f,0,f,t,16.7,dd,e,p,y,0.5,20.83,a,0
7961094,0,260.0,g,f,0,f,t,19.0,dd,e,p,y,0.5,20.83,a,0
7961095,7059,0.0,g,f,7,t,f,0.4,v,cc,g,u,3.5,25.17,b,0
7961096,7059,0.0,g,f,7,t,f,0.625,v,cc,g,u,3.5,74.73,b,0
7961097,7059,0.0,g,f,7,t,f,0.625,v,cc,g,u,15.23,25.17,b,0
7961098,168,381.0,g,f,6,t,f,5.665,h,m,g,u,9.335,28.67,b,0
7961099,168,381.0,g,f,40,t,f,5.665,h,q,g,u,9.335,28.67,b,0
7961100,168,381.0,g,f,6,t,f,5.665,h,q,g,u,9.335,31.03,b,0
7961101,0,112.0,g,f,0,f,t,5.0,h,c,p,l,12.75,21.89,b,1
7961102,60146,112.0,g,f,0,f,t,5.0,h,c,p,y,12.75,62.5,a,1
7961103,0,112.0,g,f,0,t,t,5.0,h,c,g,y,12.75,62.5,b,1
7961104,3000,0.0,g,f,27,f,f,0.04,h,x,g,u,0.04,51.42,b,0
7961105,3000,0.0,g,f,0,f,f,0.04,h,x,g,u,0.04,31.33,b,0
7961106,3000,0.0,g,f,0,f,f,0.04,h,x,p,u,0.04,51.42,b,0
7961107,12465,180.0,g,f,3,t,t,0.5,ff,ff,p,y,3.75,24.5,a,1
7961108,147,180.0,g,f,3,t,t,9.0,ff,ff,p,u,1.04,24.5,a,0
7961109,147,180.0,g,f,3,t,t,0.5,ff,x,p,y,1.04,46.84,a,1
7961110,0,312.0,g,t,5,t,f,1.46,v,c,g,u,0.5,55.38,b,0
7961111,0,312.0,g,t,23,t,f,1.46,v,c,g,u,0.5,25.75,b,0
7961112,13812,312.0,g,t,5,t,f,1.46,v,c,g,u,0.5,25.75,b,0
7961113,51100,375.0,g,f,6,t,f,8.1,bb,e,g,u,8.0,47.42,a,0
7961114,51100,375.0,g,f,14,t,f,6.5,bb,e,g,u,8.0,47.42,a,0
7961115,51100,375.0,g,f,6,t,f,6.5,bb,e,g,l,8.0,47.42,a,0
7961116,0,96.0,g,f,7,t,f,0.75,h,e,g,u,8.585,19.17,a,0
7961117,0,96.0,g,f,7,t,f,0.75,h,k,g,u,8.585,19.17,a,0
7961118,0,96.0,g,t,7,t,f,0.75,h,cc,g,u,8.585,19.17,a,0
7961119,0,0.0,s,t,0,f,f,2.25,o,c,g,u,0.165,22.67,b,0
7961120,0,0.0,s,t,0,f,f,2.25,j,c,g,u,11.36,22.67,b,0
7961121,0,147.8,s,t,0,f,f,2.25,j,c,g,u,0.165,22.67,b,0
7961122,5,220.0,g,t,0,f,t,0.085,h,i,g,l,0.835,23.58,b,1
7961123,5,220.0,g,t,0,f,t,18.2,h,i,g,u,0.835,23.58,b,1
7961124,5,220.0,g,t,0,f,t,0.085,h,r,g,u,0.835,23.58,b,1
7961125,1,369.0,p,t,2,t,t,5.085,h,q,p,y,3.25,27.58,b,1
7961126,1,369.0,g,t,2,t,t,5.085,h,aa,p,y,3.25,27.58,b,1
7961127,1,369.0,g,t,2,t,t,5.085,h,ff,p,y,3.25,27.58,b,1
7961128,33401,160.0,g,t,0,f,t,0.5,h,i,p,y,1.25,34.83,a,1
7961129,16745,160.0,g,t,0,f,t,0.5,h,i,p,y,1.25,34.83,a,1
7961130,68872,160.0,g,t,0,f,t,0.5,h,i,p,y,1.25,34.83,a,1
7961131,390,0.0,g,f,0,f,t,0.25,z,aa,g,u,1.665,38.92,a,1
7961132,390,1604.7,g,f,0,f,t,0.25,v,aa,g,u,1.665,38.92,a,1
7961133,390,0.0,g,f,0,f,t,0.25,v,aa,g,u,1.665,32.3,a,1
7961134,100,60.0,g,f,0,f,t,0.125,v,i,g,u,6.5,27.34,b,1
7961135,100,60.0,g,f,0,f,t,0.125,v,i,g,u,6.5,17.42,a,1
7961136,100,60.0,g,f,22,f,t,0.125,v,i,g,u,6.5,17.42,b,1
7961137,0,168.0,g,t,5,t,f,5.04,v,aa,g,u,14.79,29.25,b,0
7961138,0,168.0,g,t,5,t,f,5.04,dd,aa,g,u,14.79,29.25,b,0
7961139,0,168.0,g,t,5,t,f,18.0,v,aa,g,u,14.79,29.25,b,0
7961140,4000,640.0,g,t,0,f,t,0.5,bb,i,g,y,2.25,26.92,b,1
7961141,4000,640.0,g,t,0,f,t,0.5,v,i,g,u,2.25,26.92,b,1
7961142,4000,640.0,g,t,0,f,t,0.5,bb,aa,g,u,2.25,26.92,b,1
7961143,3263,160.0,g,f,0,f,t,0.0,j,j,p,y,1.75,21.75,a,1
7961144,0,160.0,g,f,0,f,t,0.0,h,j,p,y,1.75,21.75,a,1
7961145,0,160.0,g,f,62,f,t,0.0,j,j,p,y,1.75,21.75,a,1
7961146,100,140.0,g,f,0,f,t,0.04,h,i,p,l,4.125,21.08,b,0
7961147,33498,140.0,g,f,0,f,t,0.04,h,i,p,y,4.125,21.08,b,1
7961148,100,1461.3,g,f,0,f,t,0.04,h,i,p,y,4.125,21.08,b,1
7961149,100,232.0,g,f,1,t,f,0.0,ff,ff,g,u,0.165,46.1,a,0
7961150,100,686.6,g,f,1,t,t,0.0,ff,ff,g,u,25.08,64.08,a,0
7961151,100,232.0,g,f,1,t,t,0.0,ff,ff,g,u,9.65,64.08,b,0
7961152,424,188.0,g,f,0,t,t,4.0,v,aa,p,y,2.21,25.67,b,1
7961153,43825,1405.1,g,f,0,f,t,4.0,v,aa,p,y,2.21,25.67,b,1
7961154,43749,188.0,g,f,0,f,t,4.0,v,aa,gg,y,2.21,25.67,b,1
7961155,99949,171.0,g,t,0,f,t,0.5,bb,i,g,u,12.07,28.58,a,0
7961156,0,171.0,g,t,62,f,t,0.5,bb,m,g,u,3.54,28.58,a,0
7961157,46024,171.0,g,t,0,f,t,7.9,bb,i,g,u,3.54,28.58,a,1
7961158,45796,200.0,s,f,0,f,t,0.085,v,m,g,u,0.835,60.59,b,1
7961159,0,200.0,s,f,0,f,t,8.1,h,m,g,u,0.835,16.25,b,1
7961160,0,200.0,s,f,0,f,t,1.6,v,m,g,u,10.25,16.25,b,1
7961161,0,268.0,g,t,0,f,t,3.0,z,q,g,y,11.0,22.5,a,1
7961162,66023,268.0,g,t,0,t,t,3.0,v,q,p,y,11.0,22.5,a,1
7961163,0,268.0,g,t,61,f,t,3.0,ff,q,p,y,11.0,22.5,a,0
7961164,28,1601.3,g,t,10,t,t,0.5,bb,i,p,y,1.04,30.08,b,1
7961165,28,132.0,g,t,10,t,t,0.5,bb,i,p,y,20.36,30.08,b,1
7961166,28,1632.1,g,t,10,t,t,0.5,bb,i,p,y,1.04,30.08,b,1
7961167,6700,0.0,g,f,13,t,f,5.9,bb,i,g,u,21.0,58.42,a,0
7961168,6700,0.0,g,f,13,t,f,19.7,bb,i,g,u,21.0,58.42,a,0
7961169,6700,0.0,g,f,13,t,f,10.0,bb,i,g,u,21.0,43.2,a,0
7961170,0,225.0,g,t,0,f,f,0.125,v,ff,g,u,4.25,48.5,b,0
7961171,57689,225.0,g,t,0,f,f,0.125,v,m,g,u,4.25,48.5,b,0
7961172,0,225.0,g,t,0,f,f,0.125,v,e,g,u,4.25,48.5,b,0
7961173,31316,200.0,g,f,0,f,f,0.21,n,q,g,u,2.64,18.0,b,0
7961174,40,200.0,g,f,0,f,f,0.21,n,d,g,u,7.72,18.0,b,0
7961175,40,200.0,g,f,0,f,f,0.21,n,r,p,u,0.165,18.0,b,0
7961176,2000,280.0,g,t,50,t,f,0.04,bb,m,p,y,0.08,34.08,b,0
7961177,11804,280.0,g,t,1,t,f,0.04,bb,m,p,y,0.08,34.08,b,0
7961178,2000,280.0,g,t,1,t,f,0.04,j,m,p,y,0.08,34.08,b,0
7961179,200,232.0,g,t,0,t,t,2.5,bb,i,g,u,2.75,34.17,b,1
7961180,18906,232.0,g,t,0,f,t,2.5,bb,i,g,u,2.75,34.17,b,1
7961181,200,232.0,g,t,67,f,t,2.5,bb,i,g,u,2.75,34.17,b,1
7961182,827,1579.8,g,f,9,t,f,5.085,h,cc,g,u,1.665,27.25,b,0
7961183,827,399.0,g,f,9,t,f,5.085,h,cc,g,u,1.665,56.33,b,0
7961184,827,399.0,g,f,9,t,f,5.085,h,cc,g,u,20.48,27.25,b,0
7961185,551,300.0,g,t,21,t,f,0.5,h,x,g,u,11.75,23.0,a,0
7961186,551,300.0,g,t,2,t,f,1.8,h,x,g,u,11.75,23.0,a,0
7961187,551,300.0,g,t,2,t,f,0.5,h,x,g,u,11.75,23.0,b,0
7961188,68929,120.0,g,t,12,t,f,1.5,v,aa,g,u,12.5,24.75,a,0
7961189,567,120.0,g,t,12,f,f,1.5,v,aa,g,u,12.5,24.75,a,0
7961190,567,120.0,g,t,12,t,f,1.5,v,c,g,u,12.5,24.75,a,0
7961191,5,140.0,g,t,5,t,t,0.795,v,c,g,u,21.87,19.75,a,1
7961192,5,140.0,g,t,5,t,t,0.795,v,c,g,u,23.11,19.75,a,1
7961193,5,140.0,g,t,5,t,t,0.795,v,c,gg,u,9.5,19.75,a,1
7961194,67490,96.0,g,t,7,t,f,0.29,v,c,g,u,0.58,25.33,b,0
7961195,79453,96.0,g,t,7,t,f,0.29,v,c,g,u,0.58,25.33,b,0
7961196,5124,96.0,g,t,30,t,f,0.29,v,c,g,u,0.58,25.33,b,0
7961197,23053,200.0,g,t,1,t,t,0.415,v,q,g,u,0.83,23.58,a,1
7961198,11,200.0,g,t,1,t,t,2.7,v,q,g,u,0.83,23.58,a,1
7961199,1678,200.0,g,t,1,t,t,0.415,v,q,g,u,0.83,23.58,a,1
